purchase_id,customer_id,product_category,product_name,quantity,price_per_item,purchase_date,customer_state,shipping_method,total_price
P01313,C0470,Home & Garden,Dumbbells,5,131.73,2024-10-07,NY,Express,658.65
P01317,C0303,Sports,Laptop,5,314.12,2024-08-13,CA,Overnight,1570.6
P01320,C0483,Electronics,Dumbbells,5,230.09,2024-01-21,NY,Express,1150.45
P01331,C0272,Home & Garden,Yoga Mat,2,58.24,2024-05-06,NY,Express,116.48
P01334,C0005,Home & Garden,Basketball,3,380.94,2024-09-20,NY,Express,1142.82
P01335,C0368,Sports,Plant Pot,2,155.74,2024-12-10,NY,Overnight,311.48
P01337,C0313,Sports,Jacket,4,451.3,2024-08-29,NY,Overnight,1805.2
P01342,C0074,Sports,Jeans,3,424.05,2024-11-07,NY,Express,1272.15
P01348,C0230,Clothing,T-Shirt,3,136.77,2024-01-14,NY,Express,410.31000000000006
P01350,C0128,Home & Garden,Laptop,5,227.7,2024-03-04,NY,Standard,1138.5
P01351,C0429,Books,Jacket,4,371.71,2024-03-29,CA,Express,1486.84
P01354,C0012,Sports,Laptop,5,99.26,2024-05-06,CA,Overnight,496.3
P01357,C0394,Electronics,Tablet,2,324.21,2024-12-07,CA,Standard,648.42
P01359,C0479,Clothing,Smartphone,5,276.76,2024-05-22,NY,Express,1383.8
P01360,C0346,Sports,Jacket,3,118.26,2024-11-26,NY,Overnight,354.78000000000003
P01361,C0059,Home & Garden,Cookbook,4,182.52,2024-12-30,NY,Overnight,730.08
P01362,C0270,Books,Lamp,4,259.84,2024-01-05,NY,Overnight,1039.36
P01369,C0448,Home & Garden,Smartphone,4,96.89,2024-09-05,NY,Overnight,387.56
P01370,C0062,Books,T-Shirt,3,333.7,2024-05-28,NY,Express,1001.0999999999999
P01373,C0384,Home & Garden,Basketball,2,419.87,2024-08-04,NY,Overnight,839.74
P01376,C0124,Books,Rug,3,216.06,2024-05-20,CA,Overnight,648.1800000000001
P01387,C0360,Sports,Laptop,3,165.98,2024-09-01,NY,Standard,497.93999999999994
P01391,C0239,Home & Garden,Dumbbells,3,24.22,2024-05-29,NY,Overnight,72.66
P01393,C0112,Clothing,Laptop,4,414.14,2024-10-08,NY,Standard,1656.56
P01395,C0433,Electronics,T-Shirt,4,319.73,2024-10-26,NY,Express,1278.92
P01399,C0457,Books,Headphones,4,110.51,2024-02-07,NY,Standard,442.04
P01400,C0097,Electronics,Rug,5,155.4,2024-05-04,NY,Overnight,777.0
P01405,C0220,Books,Hat,3,361.7,2024-02-17,NY,Standard,1085.1
P01407,C0217,Electronics,Cookbook,4,466.71,2024-03-16,NY,Express,1866.84
P01411,C0225,Clothing,Basketball,2,190.81,2024-04-25,CA,Standard,381.62
P01415,C0018,Sports,Yoga Mat,5,495.28,2024-08-04,NY,Standard,2476.3999999999996
P01417,C0274,Books,T-Shirt,3,271.37,2024-08-16,NY,Overnight,814.11
P01421,C0312,Home & Garden,Dumbbells,2,469.53,2024-01-22,NY,Standard,939.06
P01431,C0494,Sports,Cookbook,5,444.3,2024-10-02,NY,Standard,2221.5
P01434,C0245,Home & Garden,Novel,5,428.8,2024-12-29,CA,Overnight,2144.0
P01436,C0206,Sports,Laptop,4,240.13,2024-03-18,CA,Standard,960.52
P01439,C0137,Home & Garden,Jacket,3,238.32,2024-07-25,CA,Express,714.96
P01442,C0457,Home & Garden,Magazine,3,364.55,2024-05-02,CA,Overnight,1093.65
P01444,C0495,Sports,Jeans,5,400.71,2024-10-09,CA,Overnight,2003.55
P01445,C0122,Electronics,Tennis Racket,4,342.56,2024-09-18,CA,Express,1370.24
P01446,C0496,Sports,Rug,3,280.63,2024-11-22,CA,Overnight,841.89
P01447,C0146,Home & Garden,Magazine,2,364.49,2024-03-27,CA,Express,728.98
P01448,C0009,Books,Magazine,3,21.64,2024-09-16,CA,Overnight,64.92
P01454,C0270,Clothing,Running Shoes,3,178.91,2024-06-04,NY,Overnight,536.73
P01455,C0193,Clothing,Novel,5,173.87,2024-05-24,NY,Overnight,869.35
P01464,C0402,Sports,Hat,2,202.36,2024-10-08,NY,Express,404.72
P01467,C0195,Sports,Shoes,2,191.71,2024-08-21,NY,Standard,383.42
P01470,C0451,Home & Garden,Cookbook,5,327.33,2024-11-23,NY,Standard,1636.6499999999999
P01471,C0290,Electronics,Jacket,5,299.86,2024-07-07,CA,Express,1499.3000000000002
P01474,C0108,Books,Jeans,2,372.78,2024-12-08,NY,Express,745.56
P01475,C0459,Clothing,Tablet,4,268.0,2024-08-29,NY,Overnight,1072.0
P01481,C0376,Home & Garden,Tablet,2,326.56,2024-01-07,NY,Standard,653.12
P01486,C0396,Electronics,Cookbook,4,26.07,2024-01-27,NY,Standard,104.28
P01489,C0065,Books,Cushion,5,16.64,2024-04-22,NY,Standard,83.2
P01490,C0412,Sports,Garden Tools,4,351.49,2024-05-24,NY,Standard,1405.96
P01495,C0289,Sports,Tablet,2,333.58,2024-01-30,CA,Overnight,667.16
P01510,C0473,Books,Headphones,5,438.53,2024-01-23,NY,Express,2192.6499999999996
P01512,C0027,Books,Lamp,4,333.98,2024-06-29,CA,Standard,1335.92
P01518,C0306,Books,Basketball,2,44.97,2024-06-08,CA,Express,89.94
P01521,C0023,Clothing,Yoga Mat,4,442.1,2024-07-08,NY,Standard,1768.4
P01523,C0477,Electronics,Lamp,5,460.44,2024-12-08,NY,Overnight,2302.2
P01526,C0422,Books,Jeans,2,496.5,2024-04-11,CA,Standard,993.0
P01532,C0008,Electronics,Shoes,4,350.07,2024-12-07,NY,Express,1400.28
P01537,C0275,Books,Headphones,4,270.54,2024-04-05,NY,Standard,1082.16
P01543,C0086,Electronics,T-Shirt,4,252.95,2024-08-26,NY,Express,1011.8
P01544,C0366,Books,Running Shoes,3,431.07,2024-03-23,CA,Express,1293.21
P01545,C0271,Books,Yoga Mat,3,43.7,2024-07-13,NY,Express,131.10000000000002
P01548,C0048,Books,Cushion,4,300.45,2024-08-03,NY,Express,1201.8
P01549,C0423,Sports,Jeans,4,80.16,2024-07-27,CA,Standard,320.64
P01550,C0079,Sports,Garden Tools,4,307.6,2024-08-14,CA,Standard,1230.4
P01557,C0465,Electronics,Laptop,2,114.1,2024-09-17,CA,Overnight,228.2
P01564,C0441,Home & Garden,Laptop,3,415.11,2024-11-05,CA,Overnight,1245.33
P01567,C0356,Sports,Headphones,2,392.02,2024-09-20,NY,Standard,784.04
P01581,C0293,Books,Smartphone,5,411.17,2024-03-31,NY,Overnight,2055.85
P01586,C0101,Sports,Cushion,5,72.62,2024-03-30,NY,Standard,363.1
P01593,C0387,Home & Garden,Rug,2,270.55,2024-12-02,NY,Overnight,541.1
P01596,C0408,Home & Garden,Magazine,5,89.36,2024-07-19,NY,Express,446.8
P01598,C0191,Clothing,Cookbook,5,181.76,2024-02-22,CA,Express,908.8
P01601,C0027,Books,Running Shoes,3,162.36,2024-07-22,CA,Overnight,487.08000000000004
P01602,C0457,Home & Garden,Cookbook,5,389.27,2024-06-17,CA,Overnight,1946.35
P01612,C0208,Electronics,Jacket,4,246.08,2024-07-17,CA,Overnight,984.32
P01616,C0005,Sports,Novel,4,301.43,2024-01-27,NY,Overnight,1205.72
P01622,C0155,Books,Running Shoes,2,210.91,2024-10-09,NY,Standard,421.82
P01625,C0207,Home & Garden,Lamp,4,179.81,2024-01-22,NY,Express,719.24
P01626,C0046,Clothing,Running Shoes,2,417.85,2024-10-22,NY,Express,835.7
P01634,C0192,Sports,Laptop,2,262.39,2024-03-04,NY,Standard,524.78
P01636,C0232,Home & Garden,Running Shoes,4,96.73,2024-06-24,NY,Standard,386.92
P01641,C0347,Books,Jacket,3,496.44,2024-05-07,NY,Overnight,1489.32
P01649,C0154,Home & Garden,Laptop,4,380.82,2024-02-09,NY,Express,1523.28
P01651,C0058,Home & Garden,Hat,3,190.27,2024-11-05,CA,Overnight,570.8100000000001
P01653,C0321,Electronics,Rug,3,56.89,2024-10-07,NY,Standard,170.67000000000002
P01660,C0175,Clothing,Shoes,3,243.51,2024-08-23,NY,Standard,730.53
P01665,C0307,Home & Garden,Jacket,3,388.59,2024-01-20,NY,Standard,1165.77
P01668,C0150,Clothing,Plant Pot,4,332.07,2024-09-16,NY,Standard,1328.28
P01672,C0266,Clothing,Textbook,4,259.14,2024-06-19,NY,Standard,1036.56
P01675,C0416,Books,Cushion,5,252.02,2024-02-09,CA,Express,1260.1000000000001
P01678,C0010,Books,Hat,5,366.84,2024-10-09,NY,Overnight,1834.1999999999998
P01681,C0151,Electronics,Monitor,3,137.24,2024-09-21,NY,Overnight,411.72
P01683,C0322,Clothing,Cushion,5,64.69,2024-12-04,NY,Standard,323.45
P01685,C0495,Electronics,Cookbook,5,279.15,2024-04-18,NY,Standard,1395.75
P01687,C0333,Books,Yoga Mat,5,352.31,2024-10-24,NY,Express,1761.55
P01695,C0263,Electronics,Novel,4,328.02,2024-02-05,NY,Standard,1312.08
P01700,C0381,Sports,Headphones,4,82.89,2024-01-06,NY,Standard,331.56
P01706,C0412,Home & Garden,Shoes,3,131.26,2024-11-02,CA,Overnight,393.78
P01713,C0154,Clothing,Cushion,5,328.78,2024-09-17,CA,Standard,1643.8999999999999
P01716,C0071,Clothing,Cookbook,2,261.09,2024-02-29,CA,Overnight,522.18
P01726,C0147,Home & Garden,Garden Tools,3,284.21,2024-03-27,CA,Overnight,852.6299999999999
P01738,C0406,Electronics,Plant Pot,2,297.04,2024-03-21,NY,Standard,594.08
P01739,C0359,Clothing,Hat,5,19.89,2024-08-15,CA,Standard,99.45
P01740,C0066,Books,Magazine,3,149.03,2024-07-16,CA,Overnight,447.09000000000003
P01755,C0459,Books,Shoes,5,198.03,2024-07-29,CA,Express,990.15
P01766,C0019,Sports,Dumbbells,5,384.18,2024-12-08,CA,Express,1920.9
P01767,C0074,Electronics,Cushion,5,463.12,2024-09-08,CA,Standard,2315.6
P01773,C0481,Home & Garden,Garden Tools,4,160.85,2024-01-26,NY,Overnight,643.4
P01774,C0367,Sports,Garden Tools,5,475.79,2024-03-11,NY,Overnight,2378.9500000000003
P01777,C0193,Clothing,Novel,3,101.2,2024-06-23,NY,Standard,303.6
P01780,C0204,Home & Garden,Plant Pot,4,126.74,2024-01-01,CA,Express,506.96
P01783,C0494,Clothing,Tennis Racket,5,46.08,2024-02-08,NY,Standard,230.39999999999998
P01784,C0363,Home & Garden,Garden Tools,3,161.62,2024-09-30,NY,Overnight,484.86
P01788,C0265,Sports,Smartphone,4,70.31,2024-12-14,CA,Overnight,281.24
P01793,C0030,Electronics,Headphones,2,305.46,2024-07-31,NY,Express,610.92
P01794,C0047,Books,Textbook,5,351.42,2024-07-11,NY,Express,1757.1000000000001
P01795,C0054,Sports,Novel,5,499.27,2024-09-04,CA,Standard,2496.35
P01798,C0012,Books,Lamp,4,251.09,2024-12-12,CA,Standard,1004.36
P01818,C0479,Electronics,Jeans,4,187.81,2024-10-17,CA,Express,751.24
P01821,C0358,Home & Garden,Rug,2,287.72,2024-09-21,CA,Overnight,575.44
P01822,C0479,Books,Running Shoes,5,374.63,2024-12-21,CA,Standard,1873.15
P01832,C0422,Clothing,Headphones,2,97.39,2024-03-04,CA,Express,194.78
P01834,C0361,Clothing,Yoga Mat,2,124.1,2024-08-15,CA,Standard,248.2
P01835,C0021,Sports,Garden Tools,3,283.06,2024-07-08,CA,Standard,849.1800000000001
P01838,C0038,Books,Jeans,3,456.04,2024-09-17,CA,Overnight,1368.1200000000001
P01841,C0135,Home & Garden,T-Shirt,5,313.51,2024-12-01,NY,Standard,1567.55
P01848,C0082,Sports,Hat,4,341.92,2024-11-04,CA,Express,1367.68
P01851,C0437,Home & Garden,Yoga Mat,5,39.91,2024-09-27,NY,Overnight,199.54999999999998
P01853,C0106,Home & Garden,Cushion,4,25.8,2024-02-05,NY,Overnight,103.2
P01855,C0276,Electronics,Dumbbells,4,332.63,2024-08-23,NY,Overnight,1330.52
P01856,C0229,Home & Garden,Garden Tools,5,266.7,2024-07-07,CA,Overnight,1333.5
P01862,C0363,Books,Lamp,4,64.04,2024-07-04,CA,Overnight,256.16
P01864,C0477,Electronics,Textbook,5,442.57,2024-12-28,NY,Standard,2212.85
P01874,C0414,Home & Garden,Monitor,4,93.83,2024-10-10,CA,Overnight,375.32
P01875,C0498,Home & Garden,Jeans,2,17.02,2024-12-18,NY,Express,34.04
P01879,C0287,Home & Garden,Cookbook,4,363.35,2024-08-11,NY,Standard,1453.4
P01885,C0095,Sports,Hat,4,281.64,2024-10-16,CA,Standard,1126.56
P01886,C0058,Clothing,Tablet,4,28.35,2024-01-12,CA,Overnight,113.4
P01887,C0273,Clothing,Hat,4,326.07,2024-01-11,NY,Standard,1304.28
P01888,C0381,Electronics,Laptop,4,201.28,2024-01-03,CA,Express,805.12
P01891,C0090,Home & Garden,Plant Pot,4,95.41,2024-07-31,CA,Overnight,381.64
P01892,C0298,Electronics,Tablet,5,12.04,2024-01-13,NY,Standard,60.199999999999996
P01894,C0401,Books,T-Shirt,2,243.8,2024-09-17,NY,Overnight,487.6
P01899,C0108,Home & Garden,Running Shoes,5,356.52,2024-09-07,CA,Standard,1782.6
P01901,C0320,Books,Monitor,2,354.8,2024-01-09,CA,Overnight,709.6
P01902,C0123,Books,Dumbbells,4,285.74,2024-04-27,CA,Standard,1142.96
P01906,C0408,Home & Garden,Tennis Racket,5,238.36,2024-04-27,CA,Standard,1191.8000000000002
P01909,C0443,Electronics,Tablet,5,476.49,2024-03-29,CA,Express,2382.45
P01912,C0036,Electronics,Hat,5,473.12,2024-10-12,CA,Standard,2365.6
P01916,C0466,Clothing,Hat,4,290.68,2024-05-31,NY,Express,1162.72
P01918,C0140,Clothing,Running Shoes,3,382.58,2024-11-02,NY,Standard,1147.74
P01921,C0261,Books,Rug,3,204.24,2024-07-10,NY,Express,612.72
P01923,C0163,Home & Garden,Jeans,2,389.27,2024-03-28,NY,Overnight,778.54
P01924,C0203,Electronics,Basketball,4,141.43,2024-01-09,CA,Standard,565.72
P01925,C0497,Clothing,T-Shirt,4,311.49,2024-10-25,NY,Standard,1245.96
P01926,C0481,Books,Cookbook,3,81.99,2024-02-21,CA,Overnight,245.96999999999997
P01927,C0307,Sports,Jeans,4,422.96,2024-02-17,NY,Overnight,1691.84
P01937,C0334,Home & Garden,Shoes,5,413.67,2024-11-18,CA,Standard,2068.35
P01939,C0463,Clothing,Cookbook,4,380.52,2024-04-28,CA,Overnight,1522.08
P01947,C0428,Sports,Monitor,5,416.75,2024-07-09,CA,Overnight,2083.75
P01950,C0042,Sports,Cookbook,3,306.57,2024-09-26,CA,Standard,919.71
P01955,C0257,Books,Tablet,2,427.54,2024-04-08,CA,Standard,855.08
P01959,C0278,Clothing,Tennis Racket,4,179.75,2024-08-28,CA,Standard,719.0
P01960,C0036,Home & Garden,Yoga Mat,3,325.65,2024-05-13,CA,Standard,976.9499999999999
P01964,C0453,Sports,Garden Tools,2,404.17,2024-11-20,CA,Express,808.34
P01965,C0480,Sports,Yoga Mat,2,283.54,2024-10-31,CA,Express,567.08
P01966,C0429,Electronics,Dumbbells,2,216.67,2024-03-30,CA,Express,433.34
P01967,C0356,Books,Rug,5,425.06,2024-06-24,CA,Express,2125.3
P01972,C0059,Home & Garden,Magazine,3,26.33,2024-03-25,CA,Standard,78.99
P01973,C0388,Clothing,Garden Tools,2,287.55,2024-08-28,NY,Standard,575.1
P01975,C0041,Electronics,Rug,3,143.52,2024-03-18,NY,Overnight,430.56000000000006
P01976,C0330,Books,Textbook,4,385.95,2024-09-04,NY,Express,1543.8
P01977,C0028,Electronics,Garden Tools,2,61.02,2024-02-21,NY,Standard,122.04
P01982,C0243,Home & Garden,Dumbbells,2,389.14,2024-01-28,NY,Standard,778.28
P01983,C0101,Sports,Headphones,5,188.88,2024-09-21,CA,Overnight,944.4
P01987,C0234,Clothing,Dumbbells,2,482.14,2024-02-08,NY,Express,964.28
P01989,C0364,Home & Garden,Cookbook,3,384.97,2024-03-27,CA,Overnight,1154.91
P01996,C0403,Clothing,Lamp,2,326.96,2024-09-02,CA,Standard,653.92
P02003,C0476,Home & Garden,Cookbook,3,270.67,2024-02-15,CA,Express,812.01
P02006,C0443,Sports,Garden Tools,5,340.06,2024-01-09,CA,Standard,1700.3
P02009,C0445,Home & Garden,Headphones,2,431.55,2024-12-19,CA,Overnight,863.1
P02014,C0252,Clothing,Tablet,5,82.5,2024-01-06,NY,Express,412.5
P02018,C0087,Home & Garden,T-Shirt,3,316.91,2024-01-22,NY,Standard,950.73
P02019,C0020,Clothing,Laptop,4,85.93,2024-07-31,NY,Overnight,343.72
P02021,C0462,Electronics,Cookbook,3,357.72,2024-12-09,CA,Standard,1073.16
P02022,C0204,Clothing,Cushion,5,315.9,2024-08-26,CA,Standard,1579.5
P02029,C0492,Books,Tablet,3,160.37,2024-02-14,NY,Express,481.11
P02031,C0093,Electronics,Shoes,4,104.39,2024-11-03,CA,Express,417.56
P02037,C0322,Clothing,Tennis Racket,2,87.99,2024-03-08,CA,Overnight,175.98
P02054,C0487,Clothing,Headphones,4,59.25,2024-08-14,CA,Express,237.0
P02055,C0157,Sports,Hat,4,52.84,2024-10-14,CA,Express,211.36
P02058,C0431,Clothing,Garden Tools,4,148.6,2024-10-09,NY,Express,594.4
P02059,C0185,Books,Novel,4,346.78,2024-10-10,CA,Overnight,1387.12
P02069,C0101,Sports,Tablet,5,155.05,2024-08-01,CA,Standard,775.25
P02075,C0056,Books,Headphones,2,307.94,2024-11-08,NY,Overnight,615.88
P02077,C0128,Electronics,Hat,5,73.91,2024-11-30,NY,Standard,369.54999999999995
P02078,C0306,Home & Garden,T-Shirt,4,415.67,2024-10-07,NY,Standard,1662.68
P02080,C0052,Electronics,T-Shirt,2,155.15,2024-11-01,CA,Overnight,310.3
P02086,C0091,Electronics,Magazine,2,157.8,2024-12-21,CA,Standard,315.6
P02088,C0393,Sports,Jacket,4,79.93,2024-05-24,CA,Standard,319.72
P02104,C0411,Clothing,Dumbbells,3,364.28,2024-08-03,NY,Express,1092.84
P02105,C0392,Home & Garden,T-Shirt,5,326.63,2024-09-18,CA,Standard,1633.15
P02106,C0048,Clothing,Shoes,5,67.62,2024-07-15,CA,Express,338.1
P02108,C0144,Clothing,Monitor,5,293.01,2024-02-28,CA,Overnight,1465.05
P02119,C0095,Books,Basketball,2,300.58,2024-07-11,NY,Express,601.16
P02121,C0325,Home & Garden,Jeans,4,267.77,2024-08-06,NY,Express,1071.08
P02130,C0039,Sports,Tennis Racket,3,69.37,2024-01-27,CA,Overnight,208.11
P02131,C0023,Electronics,Running Shoes,3,158.91,2024-03-16,CA,Express,476.73
P02134,C0081,Electronics,Laptop,2,285.97,2024-02-02,NY,Standard,571.94
P02135,C0170,Home & Garden,Hat,4,306.6,2024-02-16,NY,Express,1226.4
P02136,C0300,Clothing,Smartphone,5,481.85,2024-05-05,NY,Standard,2409.25
P02138,C0348,Clothing,T-Shirt,5,48.69,2024-04-30,NY,Express,243.45
P02140,C0331,Electronics,Smartphone,5,397.58,2024-11-24,NY,Overnight,1987.8999999999999
P02151,C0125,Sports,Running Shoes,2,314.08,2024-06-27,CA,Express,628.16
P02152,C0272,Home & Garden,Plant Pot,4,241.49,2024-06-28,CA,Express,965.96
P02153,C0142,Home & Garden,Novel,4,269.68,2024-12-07,CA,Express,1078.72
P02154,C0216,Sports,Cushion,4,314.67,2024-07-27,NY,Standard,1258.68
P02160,C0264,Home & Garden,Hat,3,256.81,2024-06-30,NY,Standard,770.4300000000001
P02165,C0226,Sports,Yoga Mat,5,262.24,2024-01-16,NY,Standard,1311.2
P02166,C0030,Sports,Plant Pot,5,464.53,2024-01-26,NY,Standard,2322.6499999999996
P02170,C0156,Sports,Tablet,2,303.15,2024-03-10,NY,Express,606.3
P02171,C0097,Books,Cookbook,3,67.29,2024-03-29,NY,Standard,201.87
P02174,C0107,Sports,Plant Pot,4,276.95,2024-06-21,NY,Overnight,1107.8
P02175,C0069,Books,Tablet,2,49.8,2024-11-13,NY,Overnight,99.6
P02176,C0261,Clothing,Rug,3,227.76,2024-02-19,CA,Express,683.28
P02180,C0324,Clothing,Monitor,4,457.31,2024-10-05,CA,Standard,1829.24
P02186,C0041,Sports,Magazine,5,41.79,2024-12-03,NY,Overnight,208.95
P02195,C0120,Home & Garden,Novel,2,84.76,2024-02-07,CA,Standard,169.52
P02197,C0415,Home & Garden,Rug,4,468.86,2024-03-10,NY,Standard,1875.44
P02199,C0189,Clothing,Garden Tools,2,258.74,2024-01-23,NY,Overnight,517.48
P02213,C0012,Sports,Cushion,4,467.23,2024-04-17,CA,Overnight,1868.92
P02215,C0322,Electronics,Running Shoes,3,496.12,2024-11-29,NY,Express,1488.3600000000001
P02220,C0368,Home & Garden,Smartphone,4,312.33,2024-07-01,CA,Express,1249.32
P02221,C0201,Sports,Rug,4,465.49,2024-08-13,NY,Standard,1861.96
P02222,C0290,Sports,Running Shoes,3,373.25,2024-09-16,NY,Overnight,1119.75
P02229,C0140,Sports,Cushion,4,327.17,2024-04-06,CA,Express,1308.68
P02233,C0446,Electronics,Textbook,3,423.94,2024-06-04,NY,Express,1271.82
P02237,C0017,Sports,Magazine,3,37.84,2024-05-20,CA,Express,113.52000000000001
P02239,C0497,Home & Garden,Jeans,4,329.42,2024-06-21,CA,Express,1317.68
P02240,C0312,Books,Shoes,5,183.79,2024-06-17,CA,Standard,918.9499999999999
P02247,C0106,Sports,Novel,5,434.7,2024-10-28,CA,Overnight,2173.5
P02262,C0263,Books,Tennis Racket,3,53.87,2024-03-31,CA,Express,161.60999999999999
P02266,C0424,Sports,Hat,3,30.69,2024-03-11,CA,Overnight,92.07000000000001
P02269,C0109,Clothing,Cushion,4,454.11,2024-08-09,CA,Standard,1816.44
P02273,C0472,Home & Garden,Laptop,2,141.94,2024-08-28,NY,Express,283.88
P02278,C0133,Electronics,Cushion,5,482.0,2024-03-28,CA,Overnight,2410.0
P02286,C0245,Electronics,Yoga Mat,3,463.86,2024-04-16,CA,Overnight,1391.58
P02287,C0189,Books,Jeans,2,287.31,2024-02-11,NY,Standard,574.62
P02288,C0138,Home & Garden,Plant Pot,4,495.06,2024-08-19,CA,Overnight,1980.24
P02295,C0016,Clothing,T-Shirt,2,480.98,2024-12-03,NY,Standard,961.96
P02298,C0011,Sports,Tablet,2,343.16,2024-03-27,NY,Standard,686.32
P02308,C0447,Electronics,Jacket,5,398.33,2024-04-17,NY,Express,1991.6499999999999
P02311,C0446,Books,Dumbbells,5,197.35,2024-10-25,NY,Express,986.75
P02313,C0197,Sports,Running Shoes,4,184.84,2024-09-16,NY,Standard,739.36
P02314,C0058,Home & Garden,Dumbbells,3,247.93,2024-10-26,CA,Express,743.79
P02315,C0380,Sports,Headphones,3,169.64,2024-09-02,NY,Express,508.91999999999996
P02317,C0314,Books,Dumbbells,5,418.46,2024-12-15,CA,Overnight,2092.2999999999997
P02321,C0202,Clothing,Lamp,2,279.84,2024-01-14,CA,Overnight,559.68
P02323,C0096,Clothing,Novel,5,55.3,2024-12-22,NY,Overnight,276.5
P02330,C0113,Electronics,Lamp,5,68.68,2024-10-01,CA,Standard,343.40000000000003
P02332,C0105,Home & Garden,Basketball,4,252.71,2024-08-21,NY,Standard,1010.84
P02334,C0018,Electronics,Smartphone,4,240.46,2024-07-02,NY,Standard,961.84
P02335,C0097,Sports,Novel,4,322.58,2024-04-18,CA,Express,1290.32
P02336,C0436,Electronics,Jacket,3,311.91,2024-07-23,NY,Overnight,935.73
P02338,C0034,Books,Yoga Mat,3,328.72,2024-06-29,CA,Express,986.1600000000001
P02339,C0155,Home & Garden,Basketball,3,413.75,2024-11-29,NY,Express,1241.25
P02340,C0074,Books,Tablet,5,418.62,2024-11-17,CA,Express,2093.1
P02344,C0293,Clothing,Garden Tools,3,260.82,2024-03-21,CA,Standard,782.46
P02354,C0499,Clothing,T-Shirt,4,402.12,2024-01-05,CA,Overnight,1608.48
P02363,C0340,Books,Dumbbells,4,377.41,2024-03-06,NY,Express,1509.64
P02366,C0250,Clothing,Jeans,2,498.68,2024-01-13,NY,Express,997.36
P02369,C0220,Electronics,Cushion,2,286.35,2024-05-20,NY,Overnight,572.7
P02370,C0440,Books,Cookbook,3,347.6,2024-08-27,CA,Overnight,1042.8000000000002
P02374,C0091,Home & Garden,Plant Pot,3,333.02,2024-06-25,NY,Express,999.06
P02377,C0248,Electronics,Yoga Mat,2,283.34,2024-10-03,CA,Express,566.68
P02381,C0245,Home & Garden,Running Shoes,4,80.38,2024-01-27,NY,Overnight,321.52
P02383,C0064,Sports,Jacket,5,341.75,2024-06-02,NY,Express,1708.75
P02391,C0366,Electronics,Novel,5,237.43,2024-08-15,NY,Standard,1187.15
P02394,C0378,Home & Garden,Cushion,3,58.1,2024-02-12,NY,Standard,174.3
P02397,C0304,Sports,Tablet,3,90.26,2024-11-17,NY,Express,270.78000000000003
P02400,C0313,Sports,Dumbbells,4,303.2,2024-01-15,NY,Overnight,1212.8
P02401,C0007,Books,Hat,2,147.5,2024-03-11,NY,Overnight,295.0
P02402,C0239,Sports,Cushion,3,49.15,2024-10-28,CA,Overnight,147.45
P02403,C0382,Home & Garden,Laptop,3,388.7,2024-10-15,NY,Standard,1166.1
P02408,C0366,Clothing,Cookbook,3,87.11,2024-03-28,NY,Standard,261.33
P02410,C0027,Home & Garden,Headphones,4,322.86,2024-08-13,NY,Standard,1291.44
P02413,C0133,Home & Garden,Hat,3,88.98,2024-09-07,CA,Standard,266.94
P02416,C0331,Home & Garden,Shoes,2,345.76,2024-11-12,CA,Overnight,691.52
P02417,C0051,Electronics,Cushion,5,163.65,2024-08-18,CA,Express,818.25
P02418,C0068,Electronics,Textbook,3,148.98,2024-01-02,NY,Overnight,446.93999999999994
P02420,C0183,Clothing,Rug,3,323.97,2024-05-10,NY,Standard,971.9100000000001
P02421,C0090,Electronics,Cookbook,4,357.64,2024-06-19,CA,Overnight,1430.56
P02428,C0124,Electronics,Laptop,2,341.04,2024-08-03,CA,Express,682.08
P02430,C0076,Clothing,Textbook,4,399.06,2024-03-10,CA,Express,1596.24
P02434,C0343,Books,Magazine,2,371.22,2024-02-16,NY,Overnight,742.44
P02437,C0050,Books,T-Shirt,5,306.52,2024-10-25,NY,Standard,1532.6
P02446,C0174,Sports,Headphones,5,130.17,2024-11-21,CA,Overnight,650.8499999999999
P02451,C0295,Clothing,Cookbook,3,433.16,2024-11-30,NY,Overnight,1299.48
P02458,C0473,Clothing,T-Shirt,5,318.4,2024-04-23,NY,Overnight,1592.0
P02464,C0021,Clothing,Novel,4,276.8,2024-01-26,CA,Overnight,1107.2
